timestamp,co2 ['ppm'],humidity [],temperature ['oC']
2021-11-02 16:40:00+00:00,494,45,20.7
2021-11-02 16:55:00+00:00,494,45,20.6
2021-11-02 17:05:00+00:00,519,46,20.4
2021-11-02 17:10:00+00:00,502,46,20.4
2021-11-02 17:20:00+00:00,530,46,20.1
2021-11-02 17:30:00+00:00,482,46,20
2021-11-02 17:35:00+00:00,516,46,20
2021-11-02 17:45:00+00:00,495,46,19.8
2021-11-02 18:00:00+00:00,525,46,19.8
2021-11-02 18:10:00+00:00,503,47,19.6
2021-11-02 18:15:00+00:00,537,47,19.6
2021-11-02 18:25:00+00:00,501,47,19.5
2021-11-02 18:40:00+00:00,532,47,19.3
2021-11-02 18:50:00+00:00,531,47,19.3
2021-11-02 18:55:00+00:00,498,47,19.3
2021-11-02 19:05:00+00:00,546,47,19.6
2021-11-02 19:20:00+00:00,500,47,20.2
2021-11-02 19:30:00+00:00,492,46,20.8
2021-11-02 19:35:00+00:00,493,46,20.8
2021-11-02 19:45:00+00:00,493,46,21.2
2021-11-02 20:00:00+00:00,486,45,21.6
2021-11-02 20:10:00+00:00,526,45,21.9
2021-11-02 20:15:00+00:00,493,45,21.9
2021-11-02 20:25:00+00:00,495,44,22.1
2021-11-02 20:40:00+00:00,493,44,22.3
2021-11-02 20:50:00+00:00,501,43,22.4
2021-11-02 21:05:00+00:00,479,43,22.5
2021-11-02 21:15:00+00:00,489,42,22.6
2021-11-02 21:20:00+00:00,487,43,22.6
2021-11-02 21:30:00+00:00,494,43,22.7
2021-11-02 21:45:00+00:00,532,42,22.5
2021-11-02 21:55:00+00:00,499,43,22
2021-11-02 22:00:00+00:00,499,43,21.9
2021-11-02 22:10:00+00:00,496,43,21.6
2021-11-02 22:25:00+00:00,530,43,21.5
2021-11-02 22:35:00+00:00,518,43,21.3
2021-11-02 22:40:00+00:00,500,43,21.3
2021-11-02 22:50:00+00:00,533,44,21.1
2021-11-02 23:10:00+00:00,503,44,20.8
2021-11-02 23:25:00+00:00,518,44,20.7
2021-11-02 23:35:00+00:00,480,44,20.5
2021-11-02 23:40:00+00:00,480,44,20.5
2021-11-02 23:50:00+00:00,504,44,20.4
2021-11-03 00:05:00+00:00,474,44,20.3
2021-11-03 00:20:00+00:00,495,44,20.2
2021-11-03 00:30:00+00:00,466,45,20.1
2021-11-03 00:45:00+00:00,462,45,20
2021-11-03 00:55:00+00:00,472,45,19.9
2021-11-03 01:25:00+00:00,481,45,19.7
2021-11-03 01:35:00+00:00,449,45,19.7
2021-11-03 01:45:00+00:00,445,45,19.6
2021-11-03 01:55:00+00:00,447,45,19.6
2021-11-03 02:05:00+00:00,470,45,19.5
2021-11-03 02:10:00+00:00,441,45,19.5
2021-11-03 02:15:00+00:00,443,45,19.5
2021-11-03 02:20:00+00:00,440,45,19.5
2021-11-03 02:40:00+00:00,463,45,19.3
2021-11-03 02:45:00+00:00,436,45,19.3
2021-11-03 02:55:00+00:00,466,45,19.3
2021-11-03 03:05:00+00:00,452,45,19.3
2021-11-03 03:10:00+00:00,436,45,19.3
2021-11-03 03:20:00+00:00,462,45,19.3
2021-11-03 03:30:00+00:00,462,45,19.3
2021-11-03 03:35:00+00:00,434,45,19.3
2021-11-03 03:45:00+00:00,433,45,19.3
2021-11-03 04:00:00+00:00,431,45,19.3
2021-11-03 04:10:00+00:00,429,45,19.3
2021-11-03 04:25:00+00:00,428,46,19.2
2021-11-03 04:35:00+00:00,429,45,19.2
2021-11-03 04:50:00+00:00,427,45,19.1
2021-11-03 05:00:00+00:00,448,46,19.1
2021-11-03 05:10:00+00:00,429,45,19.1
2021-11-03 05:15:00+00:00,430,45,19.1
2021-11-03 05:25:00+00:00,431,45,19
2021-11-03 05:35:00+00:00,431,46,19
2021-11-03 05:50:00+00:00,431,46,19
2021-11-03 06:00:00+00:00,431,46,19
2021-11-03 06:15:00+00:00,429,46,19
2021-11-03 06:25:00+00:00,430,46,19
2021-11-03 06:40:00+00:00,428,46,19
2021-11-03 06:50:00+00:00,432,46,19
2021-11-03 07:05:00+00:00,431,46,18.9
2021-11-03 07:15:00+00:00,457,46,18.9
2021-11-03 07:30:00+00:00,464,46,18.9
2021-11-03 07:40:00+00:00,436,46,18.9
2021-11-03 07:55:00+00:00,435,46,18.9
2021-11-03 08:05:00+00:00,438,46,18.9
2021-11-03 08:20:00+00:00,438,46,18.9
2021-11-03 08:30:00+00:00,437,46,18.9
2021-11-03 08:45:00+00:00,453,46,18.9
2021-11-03 08:55:00+00:00,451,46,18.8
2021-11-03 09:00:00+00:00,445,47,18.8
2021-11-03 09:10:00+00:00,486,47,18.9
2021-11-03 09:20:00+00:00,504,46,19
2021-11-03 09:25:00+00:00,513,46,19.1
2021-11-03 09:35:00+00:00,516,46,19.2
2021-11-03 09:45:00+00:00,592,46,19.3
2021-11-03 09:50:00+00:00,602,46,19.3
2021-11-03 10:00:00+00:00,614,46,19.7
2021-11-03 10:10:00+00:00,611,46,19.8
2021-11-03 10:25:00+00:00,600,46,20
2021-11-03 10:35:00+00:00,593,46,20
2021-11-03 10:50:00+00:00,613,46,20.1
2021-11-03 11:00:00+00:00,581,45,20.2
2021-11-03 11:15:00+00:00,601,46,20.6
2021-11-03 11:25:00+00:00,680,45,21.8
2021-11-03 11:40:00+00:00,677,44,22.4
2021-11-03 11:50:00+00:00,624,44,22.8
2021-11-03 12:05:00+00:00,605,43,22.7
2021-11-03 12:15:00+00:00,603,43,22.5
2021-11-03 12:30:00+00:00,614,43,22.4
2021-11-03 12:40:00+00:00,620,43,22.1
2021-11-03 12:55:00+00:00,625,44,22
2021-11-03 13:05:00+00:00,659,44,21.9
2021-11-03 13:20:00+00:00,613,44,21.9
2021-11-03 13:30:00+00:00,612,44,22
2021-11-03 13:35:00+00:00,643,44,22
2021-11-03 13:45:00+00:00,633,44,21.9
2021-11-03 13:55:00+00:00,583,44,21.8
2021-11-03 14:00:00+00:00,579,44,21.8
2021-11-03 14:10:00+00:00,579,44,21.7
2021-11-03 14:20:00+00:00,653,44,21.6
2021-11-03 14:35:00+00:00,650,45,21.6
2021-11-03 14:45:00+00:00,686,45,21.6
2021-11-03 15:00:00+00:00,632,44,21.7
2021-11-03 15:10:00+00:00,628,44,21.8
2021-11-03 15:25:00+00:00,681,44,21.8
2021-11-03 15:35:00+00:00,639,44,21.7
2021-11-03 15:45:00+00:00,662,44,21.6
2021-11-03 15:50:00+00:00,675,44,21.6
2021-11-03 16:00:00+00:00,650,44,21.5
2021-11-03 16:10:00+00:00,685,45,21.5
2021-11-03 16:15:00+00:00,723,45,21.4
2021-11-03 16:25:00+00:00,729,45,21.4
2021-11-03 16:35:00+00:00,697,45,21.3
2021-11-03 16:40:00+00:00,696,45,21.2
2021-11-03 16:50:00+00:00,665,44,21.1
2021-11-03 17:00:00+00:00,685,45,21.1
2021-11-03 17:05:00+00:00,689,45,21.1
2021-11-03 17:15:00+00:00,646,44,21
2021-11-03 17:25:00+00:00,622,44,21
2021-11-03 17:40:00+00:00,625,44,20.9
2021-11-03 18:40:00+00:00,589,43,20.7
2021-11-03 18:50:00+00:00,574,43,20.7
2021-11-03 19:05:00+00:00,550,43,20.6
2021-11-03 19:15:00+00:00,526,42,20.6
2021-11-03 19:30:00+00:00,550,42,20.6
2021-11-03 19:40:00+00:00,513,43,20.3
2021-11-03 19:55:00+00:00,530,43,20.3
2021-11-03 20:05:00+00:00,529,43,20.2
2021-11-03 20:20:00+00:00,517,42,20.3
2021-11-03 20:30:00+00:00,538,42,20.4
2021-11-03 20:40:00+00:00,527,42,20.1
2021-11-03 20:45:00+00:00,494,42,20.1
2021-11-03 21:00:00+00:00,470,43,19.7
2021-11-03 21:10:00+00:00,460,42,19.5
2021-11-03 21:25:00+00:00,455,43,19.4
2021-11-03 21:35:00+00:00,486,43,19.3
2021-11-03 21:50:00+00:00,459,42,19.3
2021-11-03 22:00:00+00:00,492,42,19.1
2021-11-03 22:15:00+00:00,464,42,19
2021-11-03 22:25:00+00:00,492,42,18.9
2021-11-03 22:40:00+00:00,477,42,18.8
2021-11-03 22:50:00+00:00,461,42,18.8
2021-11-03 23:10:00+00:00,498,43,19
2021-11-03 23:15:00+00:00,480,43,19
2021-11-03 23:25:00+00:00,465,43,19
2021-11-03 23:35:00+00:00,457,43,18.9
2021-11-03 23:50:00+00:00,484,43,18.9
2021-11-04 00:05:00+00:00,450,43,18.8
2021-11-04 00:15:00+00:00,445,43,18.8
2021-11-04 00:30:00+00:00,443,43,18.8
2021-11-04 00:40:00+00:00,439,43,18.7
2021-11-04 00:55:00+00:00,462,43,18.7
2021-11-04 01:05:00+00:00,464,43,18.7
2021-11-04 01:20:00+00:00,432,43,18.6
2021-11-04 01:35:00+00:00,456,43,18.6
2021-11-04 01:45:00+00:00,424,43,18.5
2021-11-04 02:00:00+00:00,420,43,18.5
2021-11-04 02:10:00+00:00,421,43,18.5
2021-11-04 02:15:00+00:00,443,43,18.4
2021-11-04 02:25:00+00:00,420,43,18.4
2021-11-04 02:40:00+00:00,430,43,18.4
2021-11-04 02:50:00+00:00,450,43,18.3
2021-11-04 02:55:00+00:00,432,43,18.3
2021-11-04 03:05:00+00:00,449,43,18.3
2021-11-04 03:15:00+00:00,457,43,18.3
2021-11-04 03:30:00+00:00,451,43,18.2
2021-11-04 03:40:00+00:00,450,43,18.1
2021-11-04 03:55:00+00:00,425,43,18.1
2021-11-04 04:05:00+00:00,427,43,18.1
2021-11-04 04:20:00+00:00,424,42,18
2021-11-04 04:30:00+00:00,427,42,17.9
2021-11-04 04:45:00+00:00,425,42,17.9
2021-11-04 04:55:00+00:00,424,42,17.9
2021-11-04 05:00:00+00:00,426,42,17.9
2021-11-04 05:10:00+00:00,454,42,17.8
2021-11-04 05:20:00+00:00,439,42,17.8
2021-11-04 05:25:00+00:00,453,42,17.8
2021-11-04 05:35:00+00:00,427,42,17.8
2021-11-04 05:50:00+00:00,426,42,17.7
2021-11-04 06:00:00+00:00,425,42,17.6
2021-11-04 06:15:00+00:00,427,42,17.6
2021-11-04 06:25:00+00:00,428,42,17.6
2021-11-04 06:30:00+00:00,425,42,17.6
2021-11-04 06:40:00+00:00,431,42,17.6
2021-11-04 06:55:00+00:00,453,42,17.5
2021-11-04 07:05:00+00:00,464,42,17.5
2021-11-04 07:10:00+00:00,433,42,17.5
2021-11-04 07:20:00+00:00,429,42,17.5
2021-11-04 07:35:00+00:00,432,42,17.5
2021-11-04 07:45:00+00:00,435,42,17.4
2021-11-04 07:50:00+00:00,431,42,17.4
2021-11-04 08:00:00+00:00,434,42,17.4
2021-11-04 08:15:00+00:00,444,42,17.4
2021-11-04 08:30:00+00:00,485,42,17.2
2021-11-04 08:40:00+00:00,464,42,17.5
2021-11-04 08:55:00+00:00,507,42,18.2
2021-11-04 09:05:00+00:00,491,42,19.1
2021-11-04 09:20:00+00:00,542,41,20
2021-11-04 09:35:00+00:00,526,41,20.5
2021-11-04 09:45:00+00:00,549,40,20.9
2021-11-04 10:00:00+00:00,513,39,21.5
2021-11-04 10:10:00+00:00,589,39,21.9
2021-11-04 10:25:00+00:00,559,39,22.2
2021-11-04 10:35:00+00:00,574,39,22.3
2021-11-04 10:40:00+00:00,578,38,22.4
2021-11-04 10:50:00+00:00,639,38,22.7
2021-11-04 11:05:00+00:00,588,38,23
2021-11-04 11:15:00+00:00,589,38,23.2
2021-11-04 11:30:00+00:00,556,38,23.1
2021-11-04 11:40:00+00:00,595,37,22.9
2021-11-04 11:45:00+00:00,570,37,22.9
2021-11-04 12:05:00+00:00,579,37,22.9
2021-11-04 12:10:00+00:00,601,37,22.9
2021-11-04 12:20:00+00:00,569,37,23
2021-11-04 12:30:00+00:00,560,37,22.9
2021-11-04 12:45:00+00:00,570,37,22.7
2021-11-04 12:55:00+00:00,669,38,22.7
2021-11-04 13:05:00+00:00,579,37,22.8
2021-11-04 13:10:00+00:00,616,37,22.8
2021-11-04 13:20:00+00:00,556,37,22.9
2021-11-04 13:30:00+00:00,541,37,23
2021-11-04 13:40:00+00:00,569,37,23
2021-11-04 13:45:00+00:00,533,37,23
2021-11-04 13:55:00+00:00,524,37,22.8
2021-11-04 14:05:00+00:00,545,38,22.5
2021-11-04 14:15:00+00:00,514,37,22.4
2021-11-04 14:20:00+00:00,516,37,22.4
2021-11-04 14:30:00+00:00,569,38,22.4
2021-11-04 14:40:00+00:00,538,37,22.3
2021-11-04 14:55:00+00:00,613,38,22.2
2021-11-04 15:05:00+00:00,579,38,22.2
2021-11-04 15:15:00+00:00,614,38,22
2021-11-04 15:20:00+00:00,583,38,22
2021-11-04 15:30:00+00:00,644,38,21.9
2021-11-04 15:40:00+00:00,590,38,21.9
2021-11-04 15:55:00+00:00,605,38,21.9
2021-11-04 16:05:00+00:00,646,38,21.8
2021-11-04 16:15:00+00:00,618,38,21.9
2021-11-04 16:20:00+00:00,616,38,21.9
2021-11-04 16:30:00+00:00,608,38,21.9
2021-11-04 16:40:00+00:00,657,38,22
2021-11-04 16:45:00+00:00,631,38,22
2021-11-04 16:55:00+00:00,665,38,22
2021-11-04 17:05:00+00:00,655,38,21.9
2021-11-04 17:15:00+00:00,609,38,21.7
2021-11-04 17:20:00+00:00,610,38,21.7
2021-11-04 17:30:00+00:00,608,38,21.5
2021-11-04 17:40:00+00:00,585,38,21.3
2021-11-04 18:00:00+00:00,554,38,21.1
2021-11-04 18:10:00+00:00,538,39,21
2021-11-04 18:20:00+00:00,523,39,20.9
2021-11-04 18:35:00+00:00,526,39,20.6
2021-11-04 18:45:00+00:00,499,39,20.3
2021-11-04 18:55:00+00:00,499,39,20
2021-11-04 19:10:00+00:00,514,39,19.8
2021-11-04 19:20:00+00:00,487,40,19.8
2021-11-04 19:30:00+00:00,474,40,19.8
2021-11-04 19:35:00+00:00,481,40,19.8
2021-11-04 19:45:00+00:00,467,40,19.6
2021-11-04 19:55:00+00:00,459,40,19.5
2021-11-04 20:10:00+00:00,455,40,19.4
2021-11-04 20:20:00+00:00,450,40,19.3
2021-11-04 20:30:00+00:00,445,40,19.3
2021-11-04 20:35:00+00:00,475,40,19.3
2021-11-04 20:45:00+00:00,444,40,19.3
2021-11-04 20:55:00+00:00,450,41,19.3
2021-11-04 21:00:00+00:00,473,41,19.2
2021-11-04 21:10:00+00:00,438,41,19.1
2021-11-04 21:30:00+00:00,438,40,19
2021-11-04 21:40:00+00:00,466,41,18.9
2021-11-04 21:55:00+00:00,435,41,18.9
2021-11-04 22:05:00+00:00,435,41,18.9
2021-11-04 22:15:00+00:00,446,41,19
2021-11-04 22:20:00+00:00,446,41,19
2021-11-04 22:35:00+00:00,438,41,19.1
2021-11-04 22:55:00+00:00,433,41,19
2021-11-04 23:00:00+00:00,436,41,19.1
2021-11-04 23:10:00+00:00,474,41,19.2
2021-11-04 23:15:00+00:00,449,41,19.2
2021-11-04 23:25:00+00:00,459,41,19.3
2021-11-04 23:40:00+00:00,464,42,19.3
2021-11-04 23:50:00+00:00,458,42,19.3
2021-11-05 00:05:00+00:00,452,42,19.2
2021-11-05 00:15:00+00:00,455,42,19.1
2021-11-05 00:20:00+00:00,476,42,19.1
2021-11-05 00:30:00+00:00,439,42,19
2021-11-05 00:45:00+00:00,465,42,18.9
2021-11-05 00:55:00+00:00,450,42,18.9
2021-11-05 01:00:00+00:00,435,42,18.8
2021-11-05 01:10:00+00:00,458,42,18.9
2021-11-05 01:25:00+00:00,426,43,18.8
2021-11-05 01:40:00+00:00,425,43,18.9
2021-11-05 01:50:00+00:00,450,43,18.9
2021-11-05 01:55:00+00:00,451,43,18.9
2021-11-05 02:05:00+00:00,423,43,18.9
2021-11-05 02:20:00+00:00,448,43,18.9
2021-11-05 02:30:00+00:00,420,43,18.9
2021-11-05 02:45:00+00:00,418,43,18.9
2021-11-05 03:00:00+00:00,419,43,18.9
2021-11-05 03:10:00+00:00,418,44,18.9
2021-11-05 03:25:00+00:00,420,44,18.9
2021-11-05 03:40:00+00:00,418,44,18.9
2021-11-05 03:50:00+00:00,443,44,18.9
2021-11-05 04:05:00+00:00,434,44,18.9
2021-11-05 04:15:00+00:00,416,45,18.9
2021-11-05 04:20:00+00:00,442,45,18.9
2021-11-05 04:30:00+00:00,417,45,18.9
2021-11-05 04:45:00+00:00,416,45,18.9
2021-11-05 04:55:00+00:00,441,45,18.9
2021-11-05 05:00:00+00:00,441,45,18.9
2021-11-05 05:10:00+00:00,441,45,18.9
2021-11-05 05:25:00+00:00,445,45,18.9
