timestamp,co2 ['ppm'],humidity [],temperature ['oC']
2021-11-01 00:05:00+00:00,419,51,18.3
2021-11-01 00:10:00+00:00,389,51,18.3
2021-11-01 00:20:00+00:00,391,51,18.3
2021-11-01 00:30:00+00:00,390,51,18.3
2021-11-01 00:40:00+00:00,416,51,18.3
2021-11-01 00:50:00+00:00,398,51,18.2
2021-11-01 00:55:00+00:00,398,51,18.3
2021-11-01 01:05:00+00:00,390,51,18.2
2021-11-01 01:15:00+00:00,391,51,18.2
2021-11-01 01:25:00+00:00,400,51,18.2
2021-11-01 01:40:00+00:00,390,51,18.2
2021-11-01 01:50:00+00:00,390,51,18.2
2021-11-01 02:00:00+00:00,405,51,18.2
2021-11-01 02:10:00+00:00,393,51,18.1
2021-11-01 02:20:00+00:00,416,51,18.1
2021-11-01 02:25:00+00:00,390,51,18.1
2021-11-01 02:35:00+00:00,390,51,18.1
2021-11-01 02:45:00+00:00,416,51,18.1
2021-11-01 02:55:00+00:00,400,51,18
2021-11-01 03:05:00+00:00,390,51,18
2021-11-01 03:10:00+00:00,389,51,18
2021-11-01 03:20:00+00:00,420,51,18
2021-11-01 03:30:00+00:00,390,51,18
2021-11-01 03:40:00+00:00,390,51,18
2021-11-01 03:50:00+00:00,397,51,18
2021-11-01 04:00:00+00:00,390,51,18
2021-11-01 04:05:00+00:00,416,51,18
2021-11-01 04:15:00+00:00,406,51,18
2021-11-01 04:25:00+00:00,416,51,18
2021-11-01 04:35:00+00:00,418,51,18
2021-11-01 04:50:00+00:00,416,51,18
2021-11-01 05:00:00+00:00,390,51,18
2021-11-01 05:10:00+00:00,391,51,18
2021-11-01 05:25:00+00:00,390,51,17.9
2021-11-01 05:35:00+00:00,390,51,17.9
2021-11-01 05:45:00+00:00,412,51,17.9
2021-11-01 05:55:00+00:00,390,51,17.9
2021-11-01 06:00:00+00:00,389,51,17.9
2021-11-01 06:10:00+00:00,401,51,17.9
2021-11-01 06:20:00+00:00,396,51,17.9
2021-11-01 06:30:00+00:00,390,52,17.9
2021-11-01 06:45:00+00:00,411,52,17.9
2021-11-01 06:55:00+00:00,388,52,17.9
2021-11-01 07:05:00+00:00,415,52,17.9
2021-11-01 07:15:00+00:00,388,52,17.9
2021-11-01 07:20:00+00:00,389,52,17.9
2021-11-01 07:30:00+00:00,392,52,17.9
2021-11-01 07:40:00+00:00,416,52,17.9
2021-11-01 07:50:00+00:00,390,52,17.9
2021-11-01 07:55:00+00:00,389,52,17.9
2021-11-01 08:05:00+00:00,384,52,17.9
2021-11-01 08:15:00+00:00,384,52,17.9
2021-11-01 08:25:00+00:00,388,52,17.9
2021-11-01 08:35:00+00:00,392,52,17.9
2021-11-01 08:40:00+00:00,388,52,17.9
2021-11-01 08:50:00+00:00,410,52,17.5
2021-11-01 09:00:00+00:00,415,53,17.1
2021-11-01 09:10:00+00:00,435,54,17
2021-11-01 09:15:00+00:00,441,54,16.9
2021-11-01 09:25:00+00:00,441,54,16.9
2021-11-01 09:35:00+00:00,486,54,16.8
2021-11-01 09:45:00+00:00,463,54,16.8
2021-11-01 09:55:00+00:00,478,54,16.9
2021-11-01 10:00:00+00:00,477,54,16.9
2021-11-01 10:10:00+00:00,480,53,17
2021-11-01 10:20:00+00:00,465,54,17.4
2021-11-01 10:30:00+00:00,471,53,18
2021-11-01 10:45:00+00:00,478,52,18.7
2021-11-01 10:55:00+00:00,470,48,20.1
2021-11-01 11:05:00+00:00,454,46,21.3
2021-11-01 11:15:00+00:00,461,46,21.8
2021-11-01 11:20:00+00:00,466,46,21.8
2021-11-01 11:30:00+00:00,490,45,22.1
2021-11-01 11:40:00+00:00,455,45,22.1
2021-11-01 11:50:00+00:00,457,44,22.4
2021-11-01 11:55:00+00:00,479,44,22.4
2021-11-01 12:05:00+00:00,441,44,22.2
2021-11-01 12:15:00+00:00,459,44,21.8
2021-11-01 12:25:00+00:00,469,44,21.5
2021-11-01 12:30:00+00:00,442,44,21.5
2021-11-01 12:40:00+00:00,479,44,21.7
2021-11-01 12:50:00+00:00,461,43,21.7
2021-11-01 12:55:00+00:00,424,43,21.7
2021-11-01 13:05:00+00:00,435,43,21.6
2021-11-01 13:15:00+00:00,433,43,21.8
2021-11-01 13:20:00+00:00,454,43,21.8
2021-11-01 13:30:00+00:00,444,44,21
2021-11-01 13:40:00+00:00,463,45,20.7
2021-11-01 13:45:00+00:00,434,45,20.7
2021-11-01 14:05:00+00:00,438,45,20.3
2021-11-01 14:10:00+00:00,439,45,20.3
2021-11-01 14:20:00+00:00,435,45,20.2
2021-11-01 14:30:00+00:00,444,45,20.1
2021-11-01 14:45:00+00:00,503,45,20.2
2021-11-01 14:55:00+00:00,475,44,20.4
2021-11-01 15:05:00+00:00,465,44,20.4
2021-11-01 15:10:00+00:00,464,44,20.3
2021-11-01 15:20:00+00:00,454,44,20.4
2021-11-01 15:30:00+00:00,459,44,20.4
2021-11-01 15:35:00+00:00,462,44,20.4
2021-11-01 15:45:00+00:00,450,44,20.6
2021-11-01 15:55:00+00:00,498,44,20.3
2021-11-01 16:00:00+00:00,485,44,20.3
2021-11-01 16:10:00+00:00,496,45,20.3
2021-11-01 16:35:00+00:00,504,44,20.8
2021-11-01 16:45:00+00:00,480,44,20.9
2021-11-01 17:00:00+00:00,494,44,20.9
2021-11-01 17:10:00+00:00,465,43,20.8
2021-11-01 17:25:00+00:00,474,44,20.6
2021-11-01 17:35:00+00:00,472,44,20.6
2021-11-01 17:50:00+00:00,463,44,20.6
2021-11-01 18:00:00+00:00,443,44,20.6
2021-11-01 18:15:00+00:00,426,44,20.5
2021-11-01 18:30:00+00:00,431,44,20.5
2021-11-01 18:40:00+00:00,412,44,20.7
2021-11-01 18:55:00+00:00,403,44,20.6
2021-11-01 19:10:00+00:00,401,44,20.2
2021-11-01 19:20:00+00:00,396,44,19.8
2021-11-01 19:25:00+00:00,414,44,19.8
2021-11-01 19:35:00+00:00,423,45,19.4
2021-11-01 19:50:00+00:00,398,45,19.6
2021-11-01 20:00:00+00:00,406,45,19.6
2021-11-01 20:05:00+00:00,406,45,19.6
2021-11-01 20:15:00+00:00,408,45,19.7
2021-11-01 20:30:00+00:00,440,45,19.9
2021-11-01 20:40:00+00:00,448,44,20
2021-11-01 20:55:00+00:00,435,45,20.2
2021-11-01 21:10:00+00:00,435,45,20.6
2021-11-01 21:20:00+00:00,468,44,20.7
2021-11-01 21:35:00+00:00,461,44,20.5
2021-11-01 21:50:00+00:00,453,44,20.3
2021-11-01 22:00:00+00:00,448,44,20.1
2021-11-01 22:15:00+00:00,416,44,19.9
2021-11-01 22:25:00+00:00,410,45,19.8
2021-11-01 22:30:00+00:00,428,45,19.8
2021-11-01 22:40:00+00:00,425,45,19.7
2021-11-01 22:50:00+00:00,405,45,19.7
2021-11-01 22:55:00+00:00,409,45,19.7
2021-11-01 23:00:00+00:00,435,45,19.6
2021-11-01 23:10:00+00:00,434,45,19.5
2021-11-01 23:20:00+00:00,434,45,19.5
2021-11-01 23:25:00+00:00,405,45,19.5
2021-11-01 23:35:00+00:00,405,45,19.4
2021-11-01 23:50:00+00:00,402,45,19.3
2021-11-02 00:05:00+00:00,430,45,19.2
2021-11-02 00:15:00+00:00,402,45,19.2
2021-11-02 00:30:00+00:00,405,45,19.1
2021-11-02 00:40:00+00:00,400,45,19.1
2021-11-02 00:55:00+00:00,427,45,19.1
2021-11-02 01:10:00+00:00,399,45,19
2021-11-02 01:20:00+00:00,404,45,19
2021-11-02 01:35:00+00:00,400,46,19
2021-11-02 01:45:00+00:00,396,46,18.9
2021-11-02 02:00:00+00:00,422,46,18.9
2021-11-02 02:10:00+00:00,399,46,18.9
2021-11-02 02:25:00+00:00,397,46,18.8
2021-11-02 02:35:00+00:00,395,46,18.8
2021-11-02 02:50:00+00:00,425,46,18.7
2021-11-02 03:00:00+00:00,398,46,18.7
2021-11-02 03:05:00+00:00,400,46,18.7
2021-11-02 03:15:00+00:00,416,46,18.6
2021-11-02 03:25:00+00:00,423,46,18.6
2021-11-02 03:30:00+00:00,397,46,18.6
2021-11-02 03:40:00+00:00,398,46,18.6
2021-11-02 03:55:00+00:00,425,46,18.6
2021-11-02 04:05:00+00:00,415,46,18.5
2021-11-02 04:20:00+00:00,428,46,18.5
2021-11-02 04:30:00+00:00,398,46,18.5
2021-11-02 04:35:00+00:00,395,46,18.5
2021-11-02 04:45:00+00:00,394,46,18.5
2021-11-02 05:00:00+00:00,421,47,18.5
2021-11-02 05:10:00+00:00,393,47,18.4
2021-11-02 05:25:00+00:00,395,47,18.4
2021-11-02 05:35:00+00:00,422,47,18.4
2021-11-02 05:40:00+00:00,395,47,18.4
2021-11-02 05:50:00+00:00,407,47,18.4
2021-11-02 06:00:00+00:00,391,47,18.4
2021-11-02 06:15:00+00:00,399,47,18.4
2021-11-02 06:25:00+00:00,428,47,18.4
2021-11-02 06:40:00+00:00,395,47,18.3
2021-11-02 06:50:00+00:00,396,47,18.3
2021-11-02 07:00:00+00:00,410,47,18.3
2021-11-02 07:05:00+00:00,418,47,18.3
2021-11-02 07:15:00+00:00,405,47,18.3
2021-11-02 07:25:00+00:00,426,47,18.3
2021-11-02 07:40:00+00:00,402,47,18.3
2021-11-02 07:50:00+00:00,398,47,18.3
2021-11-02 07:55:00+00:00,399,47,18.3
2021-11-02 08:05:00+00:00,426,47,18.3
2021-11-02 08:20:00+00:00,403,47,18.3
2021-11-02 08:30:00+00:00,400,47,18.3
2021-11-02 08:45:00+00:00,410,48,18.2
2021-11-02 08:55:00+00:00,443,48,18.2
2021-11-02 09:00:00+00:00,420,48,18.2
2021-11-02 09:10:00+00:00,437,49,18.1
2021-11-02 09:25:00+00:00,450,49,18.1
2021-11-02 09:35:00+00:00,506,49,18.1
2021-11-02 09:40:00+00:00,517,49,18.1
2021-11-02 09:50:00+00:00,511,50,18.2
2021-11-02 10:05:00+00:00,516,50,18.3
2021-11-02 10:15:00+00:00,494,50,18.9
2021-11-02 10:30:00+00:00,480,49,19.3
2021-11-02 10:45:00+00:00,467,49,19.7
2021-11-02 10:55:00+00:00,460,48,20
2021-11-02 11:10:00+00:00,499,48,20.2
2021-11-02 11:20:00+00:00,473,48,20.5
2021-11-02 11:25:00+00:00,510,48,20.5
2021-11-02 11:35:00+00:00,552,48,21
2021-11-02 11:50:00+00:00,505,47,21.4
2021-11-02 12:00:00+00:00,508,46,21.8
2021-11-02 12:15:00+00:00,501,46,22.1
2021-11-02 12:25:00+00:00,490,45,22.3
2021-11-02 12:30:00+00:00,492,45,22.4
2021-11-02 12:40:00+00:00,485,45,22.6
2021-11-02 12:55:00+00:00,485,44,22.4
2021-11-02 13:10:00+00:00,570,45,22
2021-11-02 13:20:00+00:00,534,44,21.7
2021-11-02 13:35:00+00:00,536,45,21.4
2021-11-02 13:45:00+00:00,533,45,21.4
2021-11-02 13:50:00+00:00,529,45,21.3
2021-11-02 14:00:00+00:00,516,45,21.2
2021-11-02 14:15:00+00:00,527,45,21.1
2021-11-02 14:30:00+00:00,517,46,20.9
2021-11-02 14:40:00+00:00,485,46,21.1
2021-11-02 14:55:00+00:00,496,45,21.5
2021-11-02 15:05:00+00:00,481,45,21.8
2021-11-02 15:10:00+00:00,471,45,21.9
2021-11-02 15:20:00+00:00,465,44,22
2021-11-02 15:35:00+00:00,466,44,21.8
2021-11-02 15:45:00+00:00,476,44,21.5
2021-11-02 16:00:00+00:00,478,45,21.2
2021-11-02 16:15:00+00:00,482,45,21
2021-11-02 16:25:00+00:00,508,46,20.8
2021-11-02 16:40:00+00:00,560,46,20.7
2021-11-02 16:55:00+00:00,510,46,20.6
2021-11-02 17:05:00+00:00,565,46,20.3
2021-11-02 17:10:00+00:00,537,46,20.3
2021-11-02 17:20:00+00:00,533,47,20.1
2021-11-02 17:35:00+00:00,518,47,20
2021-11-02 17:45:00+00:00,559,47,19.9
2021-11-02 18:00:00+00:00,567,47,19.8
2021-11-02 18:15:00+00:00,533,47,19.7
2021-11-02 18:25:00+00:00,539,47,19.6
2021-11-02 18:40:00+00:00,535,47,19.5
2021-11-02 18:50:00+00:00,518,47,19.5
2021-11-02 18:55:00+00:00,514,47,19.5
2021-11-02 19:05:00+00:00,510,47,19.6
2021-11-02 19:20:00+00:00,526,47,20.1
2021-11-02 19:30:00+00:00,497,47,20.5
2021-11-02 19:35:00+00:00,497,46,20.5
2021-11-02 19:45:00+00:00,493,46,20.9
2021-11-02 20:00:00+00:00,527,46,21.1
2021-11-02 20:10:00+00:00,496,45,21.4
2021-11-02 20:25:00+00:00,495,45,21.6
2021-11-02 20:40:00+00:00,495,44,21.7
2021-11-02 20:50:00+00:00,481,44,21.9
2021-11-02 21:05:00+00:00,474,44,21.9
2021-11-02 21:15:00+00:00,531,44,22
2021-11-02 21:20:00+00:00,498,44,22
2021-11-02 21:30:00+00:00,504,43,22.1
2021-11-02 21:45:00+00:00,521,43,21.9
2021-11-02 21:55:00+00:00,565,43,21.5
2021-11-02 22:00:00+00:00,529,43,21.5
2021-11-02 22:10:00+00:00,534,44,21.2
2021-11-02 22:25:00+00:00,547,44,21
2021-11-02 22:35:00+00:00,522,44,20.9
2021-11-02 22:40:00+00:00,536,44,20.9
2021-11-02 22:50:00+00:00,505,44,20.7
2021-11-02 23:00:00+00:00,499,44,20.6
2021-11-02 23:10:00+00:00,501,44,20.5
2021-11-02 23:25:00+00:00,487,45,20.4
2021-11-02 23:35:00+00:00,479,45,20.3
2021-11-02 23:40:00+00:00,477,45,20.2
2021-11-02 23:50:00+00:00,474,45,20.1
2021-11-03 00:05:00+00:00,504,45,20.1
2021-11-03 00:15:00+00:00,465,45,19.9
2021-11-03 00:20:00+00:00,496,45,19.9
2021-11-03 00:30:00+00:00,463,45,19.9
2021-11-03 00:45:00+00:00,458,45,19.8
2021-11-03 00:55:00+00:00,452,45,19.7
2021-11-03 01:25:00+00:00,449,45,19.6
2021-11-03 01:35:00+00:00,442,45,19.5
2021-11-03 01:45:00+00:00,440,45,19.5
2021-11-03 01:55:00+00:00,441,45,19.4
2021-11-03 02:05:00+00:00,439,45,19.4
2021-11-03 02:10:00+00:00,468,45,19.4
2021-11-03 02:15:00+00:00,466,45,19.4
2021-11-03 02:20:00+00:00,466,45,19.3
2021-11-03 02:30:00+00:00,463,45,19.3
2021-11-03 02:40:00+00:00,434,45,19.3
2021-11-03 02:45:00+00:00,434,45,19.2
2021-11-03 02:55:00+00:00,457,45,19.2
2021-11-03 03:05:00+00:00,459,45,19.2
2021-11-03 03:10:00+00:00,425,45,19.2
2021-11-03 03:20:00+00:00,428,45,19.1
2021-11-03 03:35:00+00:00,427,45,19.1
2021-11-03 03:45:00+00:00,427,45,19.1
2021-11-03 04:00:00+00:00,458,45,19
2021-11-03 04:10:00+00:00,453,45,19
2021-11-03 04:20:00+00:00,426,45,19
2021-11-03 04:25:00+00:00,430,45,19
2021-11-03 04:35:00+00:00,456,45,19
2021-11-03 04:50:00+00:00,426,45,19
2021-11-03 05:00:00+00:00,425,45,19
2021-11-03 05:10:00+00:00,420,45,18.9
2021-11-03 05:15:00+00:00,422,45,18.9
2021-11-03 05:25:00+00:00,452,45,18.9
2021-11-03 05:35:00+00:00,451,45,18.9
2021-11-03 05:50:00+00:00,425,45,18.9
2021-11-03 06:00:00+00:00,428,45,18.9
2021-11-03 06:15:00+00:00,428,46,18.9
2021-11-03 06:25:00+00:00,425,46,18.8
2021-11-03 06:40:00+00:00,451,46,18.8
2021-11-03 06:50:00+00:00,425,46,18.8
2021-11-03 07:05:00+00:00,457,46,18.8
2021-11-03 07:15:00+00:00,430,46,18.8
2021-11-03 07:30:00+00:00,435,46,18.8
2021-11-03 07:40:00+00:00,464,46,18.8
2021-11-03 07:55:00+00:00,434,46,18.8
2021-11-03 08:05:00+00:00,466,46,18.8
2021-11-03 08:20:00+00:00,448,46,18.8
2021-11-03 08:30:00+00:00,436,46,18.8
2021-11-03 08:45:00+00:00,451,46,18.8
2021-11-03 08:55:00+00:00,471,46,18.7
2021-11-03 09:10:00+00:00,466,47,18.8
2021-11-03 09:20:00+00:00,490,47,18.9
2021-11-03 09:35:00+00:00,529,47,19
2021-11-03 09:45:00+00:00,619,47,19.2
2021-11-03 10:00:00+00:00,673,47,19.5
2021-11-03 10:10:00+00:00,641,47,19.7
2021-11-03 10:25:00+00:00,617,46,19.8
2021-11-03 10:35:00+00:00,607,46,19.9
2021-11-03 10:50:00+00:00,586,46,19.9
2021-11-03 11:00:00+00:00,638,46,20
2021-11-03 11:15:00+00:00,656,46,20.9
2021-11-03 11:25:00+00:00,608,44,22.1
2021-11-03 11:40:00+00:00,651,44,22.5
2021-11-03 11:50:00+00:00,678,44,22.7
2021-11-03 12:05:00+00:00,631,43,22.6
2021-11-03 12:15:00+00:00,657,44,22.4
2021-11-03 12:30:00+00:00,673,44,22.4
2021-11-03 12:40:00+00:00,668,44,22.2
2021-11-03 12:45:00+00:00,666,44,22.1
2021-11-03 12:55:00+00:00,688,44,21.9
2021-11-03 13:05:00+00:00,638,44,21.9
2021-11-03 13:10:00+00:00,659,44,21.9
2021-11-03 13:20:00+00:00,600,41,22.3
2021-11-03 13:35:00+00:00,568,42,22.3
2021-11-03 13:45:00+00:00,565,43,22.1
2021-11-03 13:55:00+00:00,558,43,22
2021-11-03 14:00:00+00:00,554,43,22
2021-11-03 14:10:00+00:00,579,43,21.9
2021-11-03 14:20:00+00:00,556,43,21.8
2021-11-03 14:30:00+00:00,585,43,21.8
2021-11-03 14:35:00+00:00,588,44,21.7
2021-11-03 14:45:00+00:00,637,43,21.7
2021-11-03 14:55:00+00:00,629,43,21.8
2021-11-03 15:00:00+00:00,617,43,21.9
2021-11-03 15:10:00+00:00,641,43,22.2
2021-11-03 15:20:00+00:00,668,43,22.1
2021-11-03 15:25:00+00:00,688,43,22.1
2021-11-03 15:35:00+00:00,710,44,22
2021-11-03 15:45:00+00:00,708,44,21.9
2021-11-03 15:50:00+00:00,718,44,21.9
2021-11-03 16:00:00+00:00,745,44,21.8
2021-11-03 16:10:00+00:00,719,44,21.7
2021-11-03 16:15:00+00:00,720,44,21.7
2021-11-03 16:25:00+00:00,727,43,21.6
2021-11-03 16:40:00+00:00,623,43,21.3
2021-11-03 16:50:00+00:00,584,43,21.2
2021-11-03 17:05:00+00:00,594,43,21.1
2021-11-03 17:15:00+00:00,624,43,21.1
2021-11-03 17:25:00+00:00,584,43,21.1
2021-11-03 17:30:00+00:00,576,43,21.1
2021-11-03 17:40:00+00:00,557,43,21
2021-11-03 18:40:00+00:00,521,42,20.8
2021-11-03 18:50:00+00:00,506,41,20.7
2021-11-03 19:05:00+00:00,493,42,20.5
2021-11-03 19:15:00+00:00,488,42,20.5
2021-11-03 19:25:00+00:00,512,41,20.5
2021-11-03 19:30:00+00:00,498,41,20.5
2021-11-03 19:40:00+00:00,490,42,20.3
2021-11-03 19:55:00+00:00,521,41,20.5
2021-11-03 20:05:00+00:00,506,41,20.2
2021-11-03 20:20:00+00:00,488,41,20.2
2021-11-03 20:30:00+00:00,497,41,20.3
2021-11-03 20:45:00+00:00,488,42,20.1
2021-11-03 21:00:00+00:00,501,42,19.7
2021-11-03 21:10:00+00:00,455,42,19.3
2021-11-03 21:15:00+00:00,456,43,19.3
2021-11-03 21:25:00+00:00,474,43,19.3
2021-11-03 21:35:00+00:00,500,43,19.2
2021-11-03 21:50:00+00:00,494,42,19.1
2021-11-03 22:00:00+00:00,517,43,18.9
2021-11-03 22:15:00+00:00,472,43,18.9
2021-11-03 22:25:00+00:00,485,43,18.5
2021-11-03 22:35:00+00:00,480,43,18.6
2021-11-03 22:40:00+00:00,476,43,18.6
2021-11-03 22:50:00+00:00,505,42,18.7
2021-11-03 23:10:00+00:00,465,42,18.9
2021-11-03 23:25:00+00:00,463,42,18.9
2021-11-03 23:35:00+00:00,460,42,18.9
2021-11-03 23:50:00+00:00,461,42,18.9
2021-11-04 00:15:00+00:00,442,42,18.8
2021-11-04 00:25:00+00:00,437,42,18.7
2021-11-04 00:30:00+00:00,468,42,18.8
2021-11-04 00:40:00+00:00,435,42,18.7
2021-11-04 00:55:00+00:00,433,42,18.6
2021-11-04 01:05:00+00:00,455,42,18.6
2021-11-04 01:20:00+00:00,425,42,18.6
2021-11-04 01:35:00+00:00,453,42,18.5
2021-11-04 01:45:00+00:00,445,42,18.5
2021-11-04 02:00:00+00:00,420,42,18.5
2021-11-04 02:15:00+00:00,446,42,18.5
2021-11-04 02:25:00+00:00,420,42,18.4
2021-11-04 02:40:00+00:00,415,42,18.4
2021-11-04 02:50:00+00:00,416,42,18.3
2021-11-04 03:05:00+00:00,415,42,18.3
2021-11-04 03:15:00+00:00,420,42,18.3
2021-11-04 03:30:00+00:00,443,42,18.2
2021-11-04 03:40:00+00:00,417,42,18.2
2021-11-04 03:55:00+00:00,413,42,18.1
2021-11-04 04:05:00+00:00,444,42,18.1
2021-11-04 04:20:00+00:00,441,42,18.1
2021-11-04 04:30:00+00:00,447,42,18.1
2021-11-04 04:35:00+00:00,414,42,18.1
2021-11-04 04:45:00+00:00,411,42,18
2021-11-04 04:55:00+00:00,414,42,18
2021-11-04 05:00:00+00:00,414,42,18
2021-11-04 05:10:00+00:00,436,42,17.9
2021-11-04 05:25:00+00:00,415,42,17.9
2021-11-04 05:35:00+00:00,425,42,17.9
2021-11-04 05:50:00+00:00,413,42,17.9
2021-11-04 06:00:00+00:00,416,41,17.8
2021-11-04 06:15:00+00:00,416,42,17.8
2021-11-04 06:30:00+00:00,418,41,17.7
2021-11-04 06:40:00+00:00,421,42,17.6
2021-11-04 06:55:00+00:00,421,42,17.7
2021-11-04 07:05:00+00:00,420,42,17.7
2021-11-04 07:10:00+00:00,420,42,17.6
2021-11-04 07:20:00+00:00,422,42,17.6
2021-11-04 07:35:00+00:00,420,41,17.6
2021-11-04 07:45:00+00:00,450,42,17.6
2021-11-04 07:50:00+00:00,420,42,17.6
2021-11-04 08:00:00+00:00,420,41,17.6
2021-11-04 08:15:00+00:00,423,42,17.5
2021-11-04 08:25:00+00:00,469,42,17.4
2021-11-04 08:30:00+00:00,444,42,17.4
2021-11-04 08:40:00+00:00,457,42,17.7
2021-11-04 08:55:00+00:00,496,42,18.3
2021-11-04 09:05:00+00:00,477,41,19
2021-11-04 09:10:00+00:00,480,41,19
2021-11-04 09:20:00+00:00,480,41,19.9
2021-11-04 09:35:00+00:00,488,40,20.6
2021-11-04 09:45:00+00:00,488,39,21.1
2021-11-04 10:00:00+00:00,531,39,21.8
2021-11-04 10:10:00+00:00,518,38,22.3
2021-11-04 10:15:00+00:00,548,38,22.3
2021-11-04 10:25:00+00:00,529,38,22.3
2021-11-04 10:35:00+00:00,545,38,22.4
2021-11-04 10:40:00+00:00,527,38,22.5
2021-11-04 10:50:00+00:00,533,38,22.6
2021-11-04 11:05:00+00:00,540,38,22.8
2021-11-04 11:15:00+00:00,555,37,23
2021-11-04 11:30:00+00:00,503,37,23
2021-11-04 11:40:00+00:00,527,37,22.9
2021-11-04 11:45:00+00:00,537,37,22.9
2021-11-04 12:05:00+00:00,513,36,23.1
2021-11-04 12:10:00+00:00,525,36,23.1
2021-11-04 12:20:00+00:00,487,36,23.2
2021-11-04 12:30:00+00:00,484,36,23.1
2021-11-04 12:45:00+00:00,555,37,22.9
2021-11-04 12:55:00+00:00,610,38,22.9
2021-11-04 13:05:00+00:00,595,37,23.1
2021-11-04 13:10:00+00:00,588,37,23.2
2021-11-04 13:20:00+00:00,551,37,23.4
2021-11-04 13:30:00+00:00,558,37,23.6
2021-11-04 13:40:00+00:00,558,36,23.5
2021-11-04 13:45:00+00:00,530,36,23.4
2021-11-04 13:55:00+00:00,536,37,23
2021-11-04 14:05:00+00:00,496,37,22.7
2021-11-04 14:20:00+00:00,492,37,22.6
2021-11-04 14:30:00+00:00,479,37,22.6
2021-11-04 14:40:00+00:00,480,37,22.6
2021-11-04 14:55:00+00:00,536,37,22.7
2021-11-04 15:05:00+00:00,547,37,22.5
2021-11-04 15:15:00+00:00,521,37,22.4
2021-11-04 15:20:00+00:00,524,37,22.3
2021-11-04 15:30:00+00:00,558,37,22.2
2021-11-04 15:40:00+00:00,602,37,22.1
2021-11-04 15:55:00+00:00,579,38,22.1
2021-11-04 16:05:00+00:00,608,38,21.9
2021-11-04 16:15:00+00:00,578,37,22.1
2021-11-04 16:20:00+00:00,614,37,22.1
2021-11-04 16:30:00+00:00,577,37,22.1
2021-11-04 16:40:00+00:00,572,37,22.2
2021-11-04 16:45:00+00:00,570,37,22.2
2021-11-04 16:55:00+00:00,580,37,22.2
2021-11-04 17:05:00+00:00,639,37,22.1
2021-11-04 17:15:00+00:00,643,38,21.9
2021-11-04 17:20:00+00:00,604,38,21.9
2021-11-04 17:30:00+00:00,596,38,21.8
2021-11-04 17:40:00+00:00,576,38,21.7
2021-11-04 18:00:00+00:00,554,38,21.6
2021-11-04 18:10:00+00:00,597,38,21.5
2021-11-04 18:20:00+00:00,528,38,21.3
2021-11-04 18:35:00+00:00,547,38,20.9
2021-11-04 18:45:00+00:00,498,38,20.6
2021-11-04 18:55:00+00:00,482,38,20.3
2021-11-04 19:10:00+00:00,476,39,20.1
2021-11-04 19:20:00+00:00,496,39,20
2021-11-04 19:30:00+00:00,489,39,19.9
2021-11-04 19:35:00+00:00,486,39,19.9
2021-11-04 19:45:00+00:00,450,39,19.8
2021-11-04 19:55:00+00:00,478,39,19.7
2021-11-04 20:10:00+00:00,442,39,19.6
2021-11-04 20:20:00+00:00,457,39,19.5
2021-11-04 20:30:00+00:00,466,39,19.4
2021-11-04 20:35:00+00:00,434,39,19.4
2021-11-04 20:45:00+00:00,435,39,19.3
2021-11-04 20:55:00+00:00,461,40,19.2
2021-11-04 21:00:00+00:00,460,39,19.2
2021-11-04 21:10:00+00:00,430,40,19.1
2021-11-04 21:30:00+00:00,444,40,19
2021-11-04 21:40:00+00:00,424,40,18.9
2021-11-04 21:55:00+00:00,420,40,18.9
2021-11-04 22:05:00+00:00,450,40,18.9
2021-11-04 22:15:00+00:00,425,40,18.9
2021-11-04 22:20:00+00:00,422,40,18.9
2021-11-04 22:35:00+00:00,449,40,19
2021-11-04 22:55:00+00:00,420,41,19
2021-11-04 23:00:00+00:00,422,41,19
2021-11-04 23:10:00+00:00,435,41,19
2021-11-04 23:25:00+00:00,469,41,19
2021-11-04 23:40:00+00:00,472,41,19
2021-11-04 23:50:00+00:00,471,41,19
2021-11-05 00:05:00+00:00,435,41,19
2021-11-05 00:15:00+00:00,433,42,19
2021-11-05 00:20:00+00:00,446,42,19
2021-11-05 00:30:00+00:00,427,42,18.9
2021-11-05 00:45:00+00:00,430,42,18.9
2021-11-05 01:00:00+00:00,420,42,18.8
2021-11-05 01:10:00+00:00,416,42,18.8
2021-11-05 01:25:00+00:00,425,42,18.8
2021-11-05 01:40:00+00:00,413,43,18.7
2021-11-05 01:50:00+00:00,409,43,18.8
2021-11-05 01:55:00+00:00,440,43,18.8
2021-11-05 02:05:00+00:00,412,43,18.8
2021-11-05 02:20:00+00:00,422,43,18.8
2021-11-05 02:30:00+00:00,426,43,18.8
2021-11-05 02:45:00+00:00,442,44,18.8
2021-11-05 02:55:00+00:00,406,44,18.8
2021-11-05 03:00:00+00:00,409,44,18.8
2021-11-05 03:10:00+00:00,436,44,18.8
2021-11-05 03:25:00+00:00,406,44,18.8
2021-11-05 03:35:00+00:00,411,44,18.8
2021-11-05 03:40:00+00:00,434,44,18.8
2021-11-05 03:50:00+00:00,404,45,18.8
2021-11-05 04:05:00+00:00,405,45,18.8
2021-11-05 04:15:00+00:00,408,45,18.8
2021-11-05 04:20:00+00:00,405,45,18.8
2021-11-05 04:30:00+00:00,405,45,18.8
2021-11-05 04:45:00+00:00,406,46,18.8
2021-11-05 05:00:00+00:00,432,46,18.8
